    #         X           Y           Z       CHARGE      MIN DIST   ATOMIC VOL
 --------------------------------------------------------------------------------
   35    1.432597    5.795308    1.446328   11.006501     0.806078     6.680511
   36    8.561633   11.640865    7.135957   10.997725     0.806767     6.696133
   37    2.860897   11.620923    7.037188   11.020717     0.804009     6.541979
   38    7.146441    9.152002    7.167262   11.006754     0.797245     6.635362
   39    2.864117    1.746771    7.098126   11.009290     0.803075     6.662452
   40    7.131162   14.132215    7.095014   11.022750     0.800581     6.599708
   41    5.708411   11.624935    7.137679   11.004703     0.805541     6.617989
   42    5.689316    1.726566    7.085811   11.004999     0.802590     6.674696
   43    0.013863    6.680052    6.978710   11.025834     0.801427     6.547123
   44    1.433769    9.162768    7.143510   11.004810     0.795690     6.582758
   45    8.411048   14.848921    0.536975    7.167174     0.924211    16.018856
   46    4.163970    7.409703    0.469398    7.073622     0.854629    16.600565
   47    7.073896    2.543642    0.462121    7.017875     0.865074    16.249934
   48    2.874557    9.943447    0.492261    7.068129     0.880274    14.807893
   49    5.696371    4.991989    0.461252    7.100493     0.881578    14.934046
   50    1.541674   12.334128    0.522458    7.100331     0.875800    15.329517
   51    2.928490   14.838687    0.548062    7.080067     0.864765    17.030406
   52    7.217032    7.399503    0.440754    7.141817     0.858873    15.316731
   53    1.368332    2.598023    0.377137    7.089030     0.853624    16.821195
   54    5.717079   10.042820    0.533986    7.073544     0.867134    16.796760
   55    8.554796    4.999995    0.481102    7.093676     0.886393    14.525647
   56    4.265284   12.406666    0.611198    7.131016     0.859439    15.036618
   57    5.716960    0.069837    0.469931    7.111481     0.866409    15.244898
   58    1.407007    7.403689    0.436229    7.072030     0.867012    14.618405
   59    4.261043    2.536059    0.414130    7.089058     0.866392    14.887552
   60    0.018490    9.956048    0.503542    7.015970     0.875289    16.225197
   61    2.840774    4.985481    0.442767    7.092927     0.881214    14.782435
   62    7.191224   12.440997    0.672911    7.139539     0.876201    15.236878
   63    8.443930    1.699837    2.360404    7.132964     0.875475    15.329140
   64    4.183555    9.123638    2.438490    7.130331     0.915993    15.228275
   65    7.114370    4.151555    2.401592    7.025092     0.865350    16.069245
   66    2.889563   11.522685    2.497880    7.071559     0.884644    15.169766
   67    5.709876    6.532298    2.438376    7.084956     0.837506    16.832343
   68    1.388572   13.991989    2.483143    7.068071     0.847850    16.847980
   69    2.858418    1.725824    2.342677    7.125512     0.861314    15.430885
   70    7.251220    9.092100    2.457319    7.142846     0.874568    15.113979
   71    1.410791    4.126243    2.377865    7.080456     0.885857    15.034901
   72    5.715400   11.429767    2.592614    7.143975     0.882905    15.822691
   73   -0.003822    6.642287    2.404099    7.059491     0.887470    15.180275
   74    4.156145   14.175652    2.583761    7.086885     0.873707    16.755763
   75    5.669739    1.702961    2.384781    7.082140     0.874330    14.636764
   76    1.438705    9.040339    2.394887    7.102834     0.886810    14.490872
   77    4.200675    4.106809    2.419392    7.096955     0.889627    14.835125
   78    0.053846   11.516389    2.490538    7.048725     0.855293    16.369462
   79    2.812086    6.605675    2.415375    7.018347     0.845768    16.319426
